Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
207,1771534260068,4,4,4,4,4,4,4,4,4,4,4,4,71.020751953125,87.91065979003906,71.1875,75.59375,83.02350616455078,81.41008758544922,72.14415740966797,85.64572143554688,83.56404876708984,87.99342346191406,82.39266204833984,79.9525146484375,61.904762268066406,50,80,76.19047546386719,52.38095474243164,40,80.95238494873047,77.2727279663086,80.95238494873047,76.19047546386719,72.7272720336914,76.19047546386719,48.47314453125,25769803776,7516192768,14642479104,5823070208
213,1771534260276,4,4,4,4,4,4,4,4,4,4,4,4,71.020751953125,87.91065979003906,71.1875,75.59375,83.02350616455078,81.41008758544922,72.14415740966797,85.64572143554688,83.56404876708984,87.99342346191406,82.39266204833984,79.9525146484375,57.142860412597656,52.38095474243164,72.7272720336914,76.19047546386719,45,45,80.95238494873047,78.94737243652344,76.19047546386719,85.71428680419922,73.68421173095703,76.19047546386719,47.2214241027832,25769803776,7516192768,14638923776,5823070208
199,1771534260489,4,4,4,4,4,4,4,4,4,4,4,4,71.020751953125,87.91065979003906,71.1875,75.59375,83.02350616455078,81.41008758544922,72.14415740966797,85.64572143554688,83.56404876708984,87.99342346191406,82.39266204833984,79.9525146484375,57.142860412597656,47.619049072265625,73.68421173095703,72.7272720336914,50,50,76.19047546386719,77.2727279663086,76.19047546386719,72.7272720336914,76.19047546386719,75,47.2214241027832,25769803776,7516192768,14639841280,5823070208
210,1771534260689,4,4,4,4,4,4,4,4,4,4,4,4,71.020751953125,87.91065979003906,71.1875,75.59375,83.02350616455078,81.41008758544922,72.14415740966797,85.64572143554688,83.56404876708984,87.99342346191406,82.39266204833984,79.9525146484375,95,94.73684692382813,90.90909576416016,95,90,89.47368621826172,95,90,94.73684692382813,94.73684692382813,90.47618865966797,90.47618865966797,47.2214241027832,25769803776,7516192768,14639841280,5823070208
199,1771534260900,4,4,4,4,4,4,4,4,4,4,4,4,71.7606430053711,89.67694091796875,73.03125,77.890625,83.85405731201172,83.10346984863281,73.1070556640625,86.81659698486328,85.34458923339844,88.98381042480469,83.20634460449219,81.59821319580078,85.71428680419922,86.36363983154297,100,95.23809814453125,85,81.81818389892578,95.23809814453125,100,100,100,95.45454406738281,100,47.2214241027832,25769803776,7516192768,15037497344,5823070208
203,1771534261100,4,4,4,4,4,4,4,4,4,4,4,4,71.7606430053711,89.67694091796875,73.03125,77.890625,83.85405731201172,83.10346984863281,73.1070556640625,86.81659698486328,85.34458923339844,88.98381042480469,83.20634460449219,81.59821319580078,90,85,85,85,85.71428680419922,80,80,85,80,80.95238494873047,85,85,47.2214241027832,25769803776,7516192768,15062581248,5823070208
208,1771534261304,4,4,4,4,4,4,4,4,4,4,4,4,71.7606430053711,89.67694091796875,73.03125,77.890625,83.85405731201172,83.10346984863281,73.1070556640625,86.81659698486328,85.34458923339844,88.98381042480469,83.20634460449219,81.59821319580078,75,70,85,85,65,65,85,80.95238494873047,76.19047546386719,80,89.47368621826172,89.47368621826172,48.968894958496094,25769803776,7516192768,15046688768,5823070208
209,1771534261513,4,4,4,4,4,4,4,4,4,4,4,4,71.7606430053711,89.67694091796875,73.03125,77.890625,83.85405731201172,83.10346984863281,73.1070556640625,86.81659698486328,85.34458923339844,88.98381042480469,83.20634460449219,81.59821319580078,60.000003814697266,57.142860412597656,85.71428680419922,85.71428680419922,50,45,76.19047546386719,80.95238494873047,80.95238494873047,80.95238494873047,80.95238494873047,82.60869598388672,48.968894958496094,25769803776,7516192768,15045738496,5823070208
201,1771534261725,4,4,4,4,4,4,4,4,4,4,4,4,71.7606430053711,89.67694091796875,73.03125,77.890625,83.85405731201172,83.10346984863281,73.1070556640625,86.81659698486328,85.34458923339844,88.98381042480469,83.20634460449219,81.59821319580078,57.142860412597656,52.38095474243164,77.2727279663086,80,54.54545593261719,47.826087951660156,76.19047546386719,73.68421173095703,76.19047546386719,72.7272720336914,77.2727279663086,80,48.968894958496094,25769803776,7516192768,15041511424,5823070208
208,1771534261927,4,4,4,4,4,4,4,4,4,4,4,4,73.07266998291016,91.996337890625,73.734375,78.59375,85.8796157836914,84.53112030029297,74.37316131591797,89.07376861572266,87.39924621582031,91.52455139160156,85.14554595947266,82.96392059326172,60.000003814697266,55,84.21052551269531,77.2727279663086,50,45,75,77.2727279663086,75,75,80,75,48.968894958496094,25769803776,7516192768,14984019968,5823070208
209,1771534262136,4,4,4,4,4,4,4,4,4,4,4,4,73.07266998291016,91.996337890625,73.734375,78.59375,85.8796157836914,84.53112030029297,74.37316131591797,89.07376861572266,87.39924621582031,91.52455139160156,85.14554595947266,82.96392059326172,54.54545593261719,50,72.7272720336914,78.94737243652344,52.38095474243164,45,77.2727279663086,75,76.19047546386719,85,76.19047546386719,80.95238494873047,48.968894958496094,25769803776,7516192768,14995292160,5823070208
209,1771534262346,4,4,4,4,4,4,4,4,4,4,4,4,73.07266998291016,91.996337890625,73.734375,78.59375,85.8796157836914,84.53112030029297,74.37316131591797,89.07376861572266,87.39924621582031,91.52455139160156,85.14554595947266,82.96392059326172,57.894737243652344,52.6315803527832,76.19047546386719,72.7272720336914,45,45,78.94737243652344,76.19047546386719,76.19047546386719,77.2727279663086,71.42857360839844,71.42857360839844,55.7213249206543,25769803776,7516192768,14735048704,5823070208
208,1771534262556,4,4,4,4,4,4,4,4,4,4,4,4,73.07266998291016,91.996337890625,73.734375,78.59375,85.8796157836914,84.53112030029297,74.37316131591797,89.07376861572266,87.39924621582031,91.52455139160156,85.14554595947266,82.96392059326172,59.09090805053711,50,75,75,50,45.45454788208008,77.2727279663086,76.19047546386719,76.19047546386719,80,75,75,55.7213249206543,25769803776,7516192768,14725496832,5823070208
200,1771534262764,4,4,4,4,4,4,4,4,4,4,4,4,73.07266998291016,91.996337890625,73.734375,78.59375,85.8796157836914,84.53112030029297,74.37316131591797,89.07376861572266,87.39924621582031,91.52455139160156,85.14554595947266,82.96392059326172,57.142860412597656,50,76.19047546386719,76.19047546386719,50,47.619049072265625,80.95238494873047,76.19047546386719,80,76.19047546386719,75,76.19047546386719,55.7213249206543,25769803776,7516192768,14725611520,5823070208
204,1771534262964,4,4,4,4,4,4,4,4,4,4,4,4,72.70857238769531,89.59492492675781,72.578125,77.203125,84.90696716308594,83.42786407470703,73.7974624633789,87.20233917236328,85.28575897216797,89.51441192626953,84.37277221679688,82.09436798095703,60.000003814697266,55,75,75,50,45,80,80,71.42857360839844,75,76.19047546386719,75,55.7213249206543,25769803776,7516192768,14725857280,5823070208
206,1771534263169,4,4,4,4,4,4,4,4,4,4,4,4,72.70857238769531,89.59492492675781,72.578125,77.203125,84.90696716308594,83.42786407470703,73.7974624633789,87.20233917236328,85.28575897216797,89.51441192626953,84.37277221679688,82.09436798095703,55,52.38095474243164,76.19047546386719,76.19047546386719,47.619049072265625,45,75,76.19047546386719,80,80,75,71.42857360839844,55.7213249206543,25769803776,7516192768,14731788288,5823070208
213,1771534263375,4,4,4,4,4,4,4,4,4,4,4,4,72.70857238769531,89.59492492675781,72.578125,77.203125,84.90696716308594,83.42786407470703,73.7974624633789,87.20233917236328,85.28575897216797,89.51441192626953,84.37277221679688,82.09436798095703,61.904762268066406,47.36842346191406,75,76.19047546386719,50,45,76.19047546386719,75,75,76.19047546386719,76.19047546386719,80.95238494873047,48.720787048339844,25769803776,7516192768,14700380160,5823070208
209,1771534263589,4,4,4,4,4,4,4,4,4,4,4,4,72.70857238769531,89.59492492675781,72.578125,77.203125,84.90696716308594,83.42786407470703,73.7974624633789,87.20233917236328,85.28575897216797,89.51441192626953,84.37277221679688,82.09436798095703,55,56.52173614501953,72.7272720336914,75,47.619049072265625,40.90909194946289,75,76.19047546386719,71.42857360839844,71.42857360839844,76.19047546386719,72.7272720336914,48.720787048339844,25769803776,7516192768,14698233856,5823070208
206,1771534263799,4,4,4,4,4,4,4,4,4,4,4,4,72.93433380126953,89.68550872802734,72.796875,77.4375,85.05059814453125,83.52611541748047,74.01652526855469,87.66439819335938,85.60365295410156,89.76504516601563,84.43270874023438,82.04212951660156,57.142860412597656,55,76.19047546386719,77.2727279663086,47.619049072265625,47.619049072265625,73.91304016113281,75,76.19047546386719,76.19047546386719,80.95238494873047,80,48.720787048339844,25769803776,7516192768,14698856448,5823070208
209,1771534264006,4,4,4,4,4,4,4,4,4,4,4,4,72.93433380126953,89.68550872802734,72.796875,77.4375,85.05059814453125,83.52611541748047,74.01652526855469,87.66439819335938,85.60365295410156,89.76504516601563,84.43270874023438,82.04212951660156,57.142860412597656,52.38095474243164,76.19047546386719,76.19047546386719,52.38095474243164,40,75,72.7272720336914,77.2727279663086,80.95238494873047,80.95238494873047,71.42857360839844,48.720787048339844,25769803776,7516192768,14718418944,5823070208
209,1771534264215,4,4,4,4,4,4,4,4,4,4,4,4,72.93433380126953,89.68550872802734,72.796875,77.4375,85.05059814453125,83.52611541748047,74.01652526855469,87.66439819335938,85.60365295410156,89.76504516601563,84.43270874023438,82.04212951660156,57.142860412597656,50,75,76.19047546386719,47.619049072265625,45,75,76.19047546386719,76.19047546386719,72.7272720336914,76.19047546386719,75,48.720787048339844,25769803776,7516192768,14694039552,5823070208
205,1771534264425,4,4,4,4,4,4,4,4,4,4,4,4,72.93433380126953,89.68550872802734,72.796875,77.4375,85.05059814453125,83.52611541748047,74.01652526855469,87.66439819335938,85.60365295410156,89.76504516601563,84.43270874023438,82.04212951660156,60.000003814697266,57.142860412597656,76.19047546386719,76.19047546386719,50,50,77.2727279663086,76.19047546386719,80.95238494873047,75,72.7272720336914,80.95238494873047,47.94933319091797,25769803776,7516192768,14676901888,5823070208
208,1771534264631,4,4,4,4,4,4,4,4,4,4,4,4,72.93433380126953,89.68550872802734,72.796875,77.4375,85.05059814453125,83.52611541748047,74.01652526855469,87.66439819335938,85.60365295410156,89.76504516601563,84.43270874023438,82.04212951660156,57.142860412597656,61.904762268066406,71.42857360839844,80,57.142860412597656,50,75,76.19047546386719,80,80,73.68421173095703,76.19047546386719,47.94933319091797,25769803776,7516192768,14677016576,5823070208
207,1771534264839,4,4,4,4,4,4,4,4,4,4,4,4,73.21150970458984,90.53977966308594,73.265625,77.890625,85.43870544433594,83.85758209228516,74.37077331542969,87.95008087158203,85.932861328125,90.56962585449219,84.90039825439453,82.4359130859375,60.000003814697266,55,76.19047546386719,71.42857360839844,50,50,80.95238494873047,78.94737243652344,80,77.2727279663086,80.95238494873047,75,47.94933319091797,25769803776,7516192768,14697562112,5823070208
210,1771534265047,4,4,4,4,4,4,4,4,4,4,4,4,73.21150970458984,90.53977966308594,73.265625,77.890625,85.43870544433594,83.85758209228516,74.37077331542969,87.95008087158203,85.932861328125,90.56962585449219,84.90039825439453,82.4359130859375,68.18181610107422,65,75,75,57.142860412597656,57.142860412597656,71.42857360839844,76.19047546386719,76.19047546386719,75,71.42857360839844,72.7272720336914,47.94933319091797,25769803776,7516192768,14919892992,5823070208
209,1771534265258,4,4,4,4,4,4,4,4,4,4,4,4,73.21150970458984,90.53977966308594,73.265625,77.890625,85.43870544433594,83.85758209228516,74.37077331542969,87.95008087158203,85.932861328125,90.56962585449219,84.90039825439453,82.4359130859375,60.000003814697266,54.54545593261719,71.42857360839844,76.19047546386719,52.38095474243164,42.85714340209961,76.19047546386719,77.2727279663086,77.2727279663086,80.95238494873047,76.19047546386719,76.19047546386719,47.94933319091797,25769803776,7516192768,14909734912,5823070208
206,1771534265468,4,4,4,4,4,4,4,4,4,4,4,4,73.21150970458984,90.53977966308594,73.265625,77.890625,85.43870544433594,83.85758209228516,74.37077331542969,87.95008087158203,85.932861328125,90.56962585449219,84.90039825439453,82.4359130859375,55,47.619049072265625,76.19047546386719,72.7272720336914,47.619049072265625,45.45454788208008,76.19047546386719,80,80.95238494873047,75,76.19047546386719,76.19047546386719,48.58880615234375,25769803776,7516192768,14909751296,5823070208
205,1771534265675,4,4,4,4,4,4,4,4,4,4,4,4,73.21150970458984,90.53977966308594,73.265625,77.890625,85.43870544433594,83.85758209228516,74.37077331542969,87.95008087158203,85.932861328125,90.56962585449219,84.90039825439453,82.4359130859375,57.142860412597656,52.38095474243164,76.19047546386719,80,45,45,75,76.19047546386719,70,71.42857360839844,80,80,48.58880615234375,25769803776,7516192768,14912618496,5823070208
205,1771534265881,4,4,4,4,4,4,4,4,4,4,4,4,73.5818862915039,90.80719757080078,73.734375,78.125,85.53699493408203,84.06832122802734,74.7393569946289,88.53919219970703,86.58912658691406,90.818603515625,85.08142852783203,82.7220230102539,57.142860412597656,50,76.19047546386719,76.19047546386719,47.619049072265625,40,71.42857360839844,71.42857360839844,76.19047546386719,76.19047546386719,76.19047546386719,71.42857360839844,48.58880615234375,25769803776,7516192768,14912618496,5823070208
209,1771534266087,4,4,4,4,4,4,4,4,4,4,4,4,73.5818862915039,90.80719757080078,73.734375,78.125,85.53699493408203,84.06832122802734,74.7393569946289,88.53919219970703,86.58912658691406,90.818603515625,85.08142852783203,82.7220230102539,60.000003814697266,60.000003814697266,80,75,55,47.619049072265625,80,75,75,75,75,76.19047546386719,48.58880615234375,25769803776,7516192768,14782758912,5823070208
209,1771534266297,4,4,4,4,4,4,4,4,4,4,4,4,73.5818862915039,90.80719757080078,73.734375,78.125,85.53699493408203,84.06832122802734,74.7393569946289,88.53919219970703,86.58912658691406,90.818603515625,85.08142852783203,82.7220230102539,59.09090805053711,52.38095474243164,80,80.95238494873047,52.38095474243164,40,76.19047546386719,77.2727279663086,75,76.19047546386719,80.95238494873047,80.95238494873047,49.07014083862305,25769803776,7516192768,14783873024,5823070208
209,1771534266507,4,4,4,4,4,4,4,4,4,4,4,4,73.5818862915039,90.80719757080078,73.734375,78.125,85.53699493408203,84.06832122802734,74.7393569946289,88.53919219970703,86.58912658691406,90.818603515625,85.08142852783203,82.7220230102539,60.000003814697266,52.38095474243164,81.81818389892578,76.19047546386719,52.38095474243164,50,77.2727279663086,75,77.2727279663086,77.2727279663086,80.95238494873047,80,49.07014083862305,25769803776,7516192768,14782054400,5823070208
208,1771534266717,4,4,4,4,4,4,4,4,4,4,4,4,73.5818862915039,90.80719757080078,73.734375,78.125,85.53699493408203,84.06832122802734,74.7393569946289,88.53919219970703,86.58912658691406,90.818603515625,85.08142852783203,82.7220230102539,57.142860412597656,55,71.42857360839844,76.19047546386719,47.619049072265625,38.095237731933594,75,72.7272720336914,72.7272720336914,76.19047546386719,76.19047546386719,76.19047546386719,49.07014083862305,25769803776,7516192768,14782054400,5823070208
205,1771534266925,4,4,4,4,4,4,4,4,4,4,4,4,73.88251495361328,90.97111511230469,73.953125,78.359375,86.33370208740234,84.6552963256836,75.09591674804688,88.532958984375,86.52334594726563,90.9615478515625,85.68594360351563,83.11389923095703,65,61.904762268066406,76.19047546386719,75,60.000003814697266,52.38095474243164,80.95238494873047,80,78.94737243652344,75,76.19047546386719,75,49.07014083862305,25769803776,7516192768,14782054400,5823070208
209,1771534267131,4,4,4,4,4,4,4,4,4,4,4,4,73.88251495361328,90.97111511230469,73.953125,78.359375,86.33370208740234,84.6552963256836,75.09591674804688,88.532958984375,86.52334594726563,90.9615478515625,85.68594360351563,83.11389923095703,66.66667175292969,61.904762268066406,85,80.95238494873047,57.142860412597656,50,80.95238494873047,85.71428680419922,85.71428680419922,85.71428680419922,80,85.71428680419922,49.07014083862305,25769803776,7516192768,14749286400,5823070208
214,1771534267341,4,4,4,4,4,4,4,4,4,4,4,4,73.88251495361328,90.97111511230469,73.953125,78.359375,86.33370208740234,84.6552963256836,75.09591674804688,88.532958984375,86.52334594726563,90.9615478515625,85.68594360351563,83.11389923095703,61.904762268066406,60.000003814697266,77.2727279663086,77.2727279663086,57.142860412597656,52.38095474243164,76.19047546386719,80,76.19047546386719,77.2727279663086,77.2727279663086,72.7272720336914,48.625431060791016,25769803776,7516192768,14729461760,5823070208
